user_id,age,job,marital,education,default,balance,housing_loan,vehicle_loan,contact,day,month,duration,campaign,pdays,previous,poutcome,term_deposit,Products
396,32,technician,single,secondary,no,0,yes,yes,unknown,6,may,135,3,-1,0,unknown,no,"loan against securities,FD Xtra,Insta PL,names,loan against property,Sapphiro,life insurance,new car loan,Pradhan mantri awas yojana,Travel insurance,business loan,Flexi cash,Insta car loan,gold loan,money multiplier FD,Fixed deposit,old car loan,RubyX,loan against car,recurring deposit,vehicle insurance,Insta home loan,education loan,Manchester United,home loan balance transfer,Emaralde,Tax saving FD"
397,40,admin.,single,secondary,no,263,yes,no,unknown,6,may,231,1,-1,0,unknown,no,"Insta PL,Tax saving FD,RubyX,names,recurring deposit,life insurance,Pradhan mantri awas yojana,FD Xtra,new car loan,loan against securities,home loan balance transfer,Emaralde,Insta car loan,Fixed deposit,loan against car,Sapphiro,Insta home loan,gold loan,vehicle insurance,Travel insurance,Flexi cash,old car loan,Manchester United,business loan,education loan,loan against property,money multiplier FD"
398,38,admin.,married,secondary,no,1,no,no,unknown,6,may,76,1,-1,0,unknown,no,"vehicle insurance,education loan,Manchester United,Fixed deposit,FD Xtra,home loan balance transfer,names,Travel insurance,Tax saving FD,life insurance,business loan,loan against car,Pradhan mantri awas yojana,Insta PL,gold loan,Insta car loan,old car loan,recurring deposit,loan against securities,Sapphiro,Emaralde,RubyX,loan against property,Flexi cash,Insta home loan,money multiplier FD,new car loan"
399,34,blue-collar,married,secondary,no,283,no,yes,unknown,6,may,199,1,-1,0,unknown,no,"money multiplier FD,life insurance,RubyX,loan against car,Insta PL,home loan balance transfer,names,Sapphiro,Travel insurance,old car loan,FD Xtra,Fixed deposit,loan against property,loan against securities,recurring deposit,Emaralde,vehicle insurance,gold loan,Tax saving FD,education loan,Manchester United,Insta car loan,Flexi cash,new car loan,business loan,Pradhan mantri awas yojana,Insta home loan"
400,47,blue-collar,married,primary,no,206,yes,no,unknown,6,may,152,1,-1,0,unknown,no,"loan against car,Insta home loan,Pradhan mantri awas yojana,education loan,old car loan,RubyX,loan against property,Sapphiro,money multiplier FD,Insta car loan,Travel insurance,Fixed deposit,business loan,recurring deposit,new car loan,gold loan,Manchester United,vehicle insurance,names,loan against securities,Insta PL,life insurance,Emaralde,FD Xtra,Tax saving FD,Flexi cash,home loan balance transfer"
401,42,housemaid,married,primary,no,17,yes,no,unknown,6,may,124,1,-1,0,unknown,no,"FD Xtra,Travel insurance,money multiplier FD,home loan balance transfer,loan against property,recurring deposit,Emaralde,Insta home loan,Fixed deposit,life insurance,Insta PL,Insta car loan,vehicle insurance,loan against securities,names,Manchester United,Flexi cash,education loan,gold loan,RubyX,loan against car,new car loan,old car loan,Pradhan mantri awas yojana,business loan,Tax saving FD,Sapphiro"
402,48,technician,married,secondary,no,141,yes,yes,unknown,6,may,424,1,-1,0,unknown,no,"Manchester United,loan against property,new car loan,life insurance,loan against securities,old car loan,Flexi cash,Insta car loan,recurring deposit,home loan balance transfer,Emaralde,Insta PL,RubyX,vehicle insurance,FD Xtra,Tax saving FD,Sapphiro,Pradhan mantri awas yojana,Insta home loan,Travel insurance,names,business loan,gold loan,loan against car,Fixed deposit,education loan,money multiplier FD"
403,29,self-employed,single,tertiary,no,16,yes,no,unknown,6,may,43,1,-1,0,unknown,no,"Tax saving FD,Insta PL,life insurance,gold loan,RubyX,loan against car,Manchester United,vehicle insurance,Flexi cash,Insta home loan,recurring deposit,Fixed deposit,business loan,education loan,loan against property,money multiplier FD,Insta car loan,Travel insurance,names,old car loan,new car loan,loan against securities,Pradhan mantri awas yojana,home loan balance transfer,Emaralde,FD Xtra,Sapphiro"
404,50,services,married,secondary,no,206,yes,no,unknown,6,may,154,1,-1,0,unknown,no,"gold loan,life insurance,names,Sapphiro,Fixed deposit,Flexi cash,Tax saving FD,new car loan,Insta PL,loan against property,loan against securities,RubyX,Insta car loan,home loan balance transfer,business loan,education loan,Pradhan mantri awas yojana,Insta home loan,Manchester United,FD Xtra,money multiplier FD,recurring deposit,Travel insurance,old car loan,vehicle insurance,Emaralde,loan against car"
405,52,technician,married,unknown,no,7,no,no,unknown,6,may,203,2,-1,0,unknown,no,"education loan,Tax saving FD,money multiplier FD,Flexi cash,vehicle insurance,Manchester United,names,loan against securities,old car loan,RubyX,loan against car,life insurance,home loan balance transfer,Sapphiro,gold loan,Travel insurance,Pradhan mantri awas yojana,business loan,Fixed deposit,Insta PL,Emaralde,recurring deposit,loan against property,Insta home loan,new car loan,FD Xtra,Insta car loan"
406,50,management,married,tertiary,no,0,no,no,unknown,6,may,326,1,-1,0,unknown,no,"new car loan,Insta home loan,loan against securities,Insta PL,loan against property,Travel insurance,Tax saving FD,Sapphiro,loan against car,Insta car loan,home loan balance transfer,gold loan,education loan,FD Xtra,RubyX,names,Emaralde,Flexi cash,Manchester United,Pradhan mantri awas yojana,life insurance,vehicle insurance,money multiplier FD,Fixed deposit,recurring deposit,old car loan,business loan"
407,58,retired,married,tertiary,no,0,no,no,unknown,6,may,393,1,-1,0,unknown,no,"new car loan,Manchester United,FD Xtra,loan against car,Insta car loan,loan against securities,home loan balance transfer,gold loan,Sapphiro,RubyX,Fixed deposit,life insurance,Insta PL,education loan,money multiplier FD,loan against property,Insta home loan,recurring deposit,vehicle insurance,Travel insurance,names,Flexi cash,old car loan,Emaralde,Tax saving FD,Pradhan mantri awas yojana,business loan"
408,46,blue-collar,divorced,primary,no,1927,yes,no,unknown,6,may,241,3,-1,0,unknown,no,"Emaralde,old car loan,education loan,Tax saving FD,Insta car loan,Sapphiro,gold loan,life insurance,RubyX,Insta PL,Travel insurance,names,FD Xtra,Pradhan mantri awas yojana,loan against car,Flexi cash,Manchester United,business loan,loan against property,new car loan,money multiplier FD,home loan balance transfer,recurring deposit,vehicle insurance,Fixed deposit,Insta home loan,loan against securities"
409,38,technician,married,secondary,no,284,yes,no,unknown,6,may,483,1,-1,0,unknown,no,"names,recurring deposit,vehicle insurance,new car loan,Flexi cash,home loan balance transfer,business loan,loan against securities,education loan,old car loan,Emaralde,FD Xtra,money multiplier FD,Insta home loan,Fixed deposit,life insurance,Tax saving FD,Manchester United,loan against property,Pradhan mantri awas yojana,gold loan,Insta PL,Travel insurance,Insta car loan,Sapphiro,RubyX,loan against car"
410,46,blue-collar,married,secondary,no,1660,yes,no,unknown,6,may,259,1,-1,0,unknown,no,"loan against securities,Pradhan mantri awas yojana,Flexi cash,home loan balance transfer,Sapphiro,Insta home loan,Tax saving FD,Travel insurance,RubyX,gold loan,Manchester United,recurring deposit,education loan,loan against property,FD Xtra,vehicle insurance,old car loan,Insta PL,life insurance,new car loan,Emaralde,names,Insta car loan,business loan,loan against car,money multiplier FD,Fixed deposit"
411,32,services,single,secondary,no,406,yes,no,unknown,6,may,227,1,-1,0,unknown,no,"Sapphiro,Emaralde,Tax saving FD,business loan,Pradhan mantri awas yojana,Insta car loan,recurring deposit,old car loan,Manchester United,Insta home loan,loan against property,money multiplier FD,RubyX,vehicle insurance,names,Fixed deposit,gold loan,Flexi cash,FD Xtra,Insta PL,life insurance,new car loan,Travel insurance,education loan,loan against car,home loan balance transfer,loan against securities"
412,51,blue-collar,married,primary,no,230,yes,no,unknown,6,may,673,1,-1,0,unknown,no,"FD Xtra,vehicle insurance,Flexi cash,life insurance,RubyX,Fixed deposit,money multiplier FD,Pradhan mantri awas yojana,Sapphiro,Travel insurance,names,home loan balance transfer,education loan,Emaralde,Insta car loan,old car loan,Insta PL,Manchester United,Tax saving FD,loan against property,Insta home loan,gold loan,business loan,loan against securities,loan against car,recurring deposit,new car loan"
413,39,admin.,single,secondary,no,-25,yes,no,unknown,6,may,576,1,-1,0,unknown,no,"life insurance,business loan,Tax saving FD,recurring deposit,loan against property,Insta home loan,Emaralde,money multiplier FD,Sapphiro,Insta PL,new car loan,RubyX,loan against car,names,old car loan,Travel insurance,home loan balance transfer,vehicle insurance,education loan,Manchester United,Insta car loan,gold loan,loan against securities,Fixed deposit,FD Xtra,Pradhan mantri awas yojana,Flexi cash"
414,48,admin.,married,secondary,no,182,yes,no,unknown,6,may,180,2,-1,0,unknown,no,"business loan,RubyX,Tax saving FD,recurring deposit,education loan,vehicle insurance,Emaralde,names,Pradhan mantri awas yojana,loan against car,Fixed deposit,Insta home loan,home loan balance transfer,new car loan,life insurance,loan against securities,loan against property,Insta car loan,Flexi cash,old car loan,gold loan,Insta PL,Sapphiro,money multiplier FD,Manchester United,FD Xtra,Travel insurance"
415,36,entrepreneur,married,tertiary,no,1169,yes,no,unknown,6,may,168,2,-1,0,unknown,no,"vehicle insurance,Insta car loan,loan against property,old car loan,loan against securities,names,RubyX,business loan,Pradhan mantri awas yojana,Sapphiro,education loan,Emaralde,Fixed deposit,recurring deposit,money multiplier FD,FD Xtra,Flexi cash,Tax saving FD,life insurance,Insta home loan,Manchester United,Travel insurance,home loan balance transfer,gold loan,Insta PL,loan against car,new car loan"
416,34,admin.,divorced,secondary,no,67,yes,no,unknown,6,may,90,1,-1,0,unknown,no,"new car loan,RubyX,Insta PL,Sapphiro,vehicle insurance,education loan,Pradhan mantri awas yojana,Flexi cash,money multiplier FD,Tax saving FD,Fixed deposit,Travel insurance,recurring deposit,home loan balance transfer,old car loan,Manchester United,Insta car loan,loan against securities,names,business loan,loan against car,FD Xtra,Insta home loan,gold loan,Emaralde,life insurance,loan against property"
417,40,technician,married,secondary,no,77,no,no,unknown,6,may,505,1,-1,0,unknown,no,"names,Emaralde,home loan balance transfer,Manchester United,gold loan,Insta home loan,recurring deposit,money multiplier FD,RubyX,life insurance,Insta car loan,vehicle insurance,Insta PL,old car loan,Fixed deposit,Travel insurance,loan against property,loan against car,Tax saving FD,business loan,new car loan,Pradhan mantri awas yojana,education loan,Flexi cash,Sapphiro,FD Xtra,loan against securities"
418,43,unemployed,married,secondary,no,0,yes,no,unknown,6,may,245,1,-1,0,unknown,no,"education loan,money multiplier FD,Travel insurance,new car loan,Fixed deposit,Sapphiro,business loan,home loan balance transfer,Tax saving FD,Pradhan mantri awas yojana,Emaralde,Insta PL,Insta home loan,loan against securities,gold loan,names,FD Xtra,Insta car loan,recurring deposit,Flexi cash,Manchester United,loan against car,vehicle insurance,loan against property,life insurance,old car loan,RubyX"
419,52,blue-collar,divorced,primary,no,55,yes,yes,unknown,6,may,186,1,-1,0,unknown,no,"Emaralde,Insta car loan,RubyX,gold loan,home loan balance transfer,recurring deposit,names,business loan,Insta PL,loan against property,education loan,Manchester United,life insurance,money multiplier FD,Fixed deposit,new car loan,Tax saving FD,Travel insurance,loan against car,old car loan,vehicle insurance,Pradhan mantri awas yojana,FD Xtra,Sapphiro,Insta home loan,Flexi cash,loan against securities"
420,33,technician,married,secondary,yes,72,yes,no,unknown,6,may,623,1,-1,0,unknown,no,"loan against property,FD Xtra,RubyX,Manchester United,Insta home loan,vehicle insurance,new car loan,education loan,Fixed deposit,Emaralde,recurring deposit,Pradhan mantri awas yojana,names,loan against securities,Travel insurance,gold loan,Sapphiro,Insta PL,old car loan,Tax saving FD,money multiplier FD,Insta car loan,life insurance,business loan,home loan balance transfer,loan against car,Flexi cash"
421,49,management,single,tertiary,no,163,yes,no,unknown,6,may,496,3,-1,0,unknown,no,"recurring deposit,RubyX,gold loan,Insta PL,Emaralde,new car loan,business loan,life insurance,FD Xtra,Fixed deposit,money multiplier FD,Sapphiro,education loan,old car loan,home loan balance transfer,loan against car,loan against property,Insta home loan,Flexi cash,Insta car loan,vehicle insurance,Travel insurance,loan against securities,Pradhan mantri awas yojana,names,Tax saving FD,Manchester United"
422,32,management,single,tertiary,no,151,yes,no,unknown,6,may,118,1,-1,0,unknown,no,"Emaralde,gold loan,old car loan,home loan balance transfer,Fixed deposit,Pradhan mantri awas yojana,Travel insurance,business loan,recurring deposit,loan against securities,names,loan against car,Flexi cash,money multiplier FD,Insta car loan,Sapphiro,Insta PL,vehicle insurance,Tax saving FD,FD Xtra,loan against property,Insta home loan,new car loan,life insurance,Manchester United,education loan,RubyX"
423,39,admin.,single,secondary,no,113,yes,no,unknown,6,may,342,1,-1,0,unknown,no,"Pradhan mantri awas yojana,Insta home loan,names,Tax saving FD,loan against securities,home loan balance transfer,Insta car loan,vehicle insurance,Travel insurance,old car loan,Emaralde,loan against property,gold loan,Insta PL,recurring deposit,Sapphiro,Manchester United,loan against car,Flexi cash,money multiplier FD,business loan,Fixed deposit,FD Xtra,RubyX,life insurance,education loan,new car loan"
424,40,blue-collar,married,secondary,no,0,yes,no,unknown,6,may,225,1,-1,0,unknown,no,"RubyX,Insta PL,old car loan,loan against car,names,Pradhan mantri awas yojana,loan against property,loan against securities,FD Xtra,Insta home loan,Sapphiro,money multiplier FD,Travel insurance,Manchester United,new car loan,recurring deposit,business loan,life insurance,Emaralde,home loan balance transfer,Tax saving FD,Insta car loan,Fixed deposit,Flexi cash,vehicle insurance,education loan,gold loan"
425,38,technician,single,tertiary,no,9,yes,no,unknown,6,may,185,3,-1,0,unknown,no,"Sapphiro,Insta PL,vehicle insurance,loan against car,business loan,gold loan,new car loan,Insta home loan,Pradhan mantri awas yojana,education loan,Emaralde,loan against property,FD Xtra,old car loan,Tax saving FD,names,money multiplier FD,RubyX,Insta car loan,life insurance,home loan balance transfer,Fixed deposit,Manchester United,recurring deposit,Travel insurance,loan against securities,Flexi cash"
426,43,management,married,secondary,no,375,yes,no,unknown,6,may,196,2,-1,0,unknown,no,"business loan,life insurance,education loan,recurring deposit,Pradhan mantri awas yojana,Travel insurance,names,Emaralde,loan against car,Manchester United,Flexi cash,Fixed deposit,RubyX,new car loan,loan against securities,money multiplier FD,gold loan,Insta car loan,Insta home loan,home loan balance transfer,Insta PL,Sapphiro,FD Xtra,loan against property,vehicle insurance,old car loan,Tax saving FD"
427,39,services,married,secondary,no,1142,yes,no,unknown,6,may,276,1,-1,0,unknown,no,"life insurance,gold loan,names,Insta car loan,loan against car,Pradhan mantri awas yojana,Travel insurance,FD Xtra,home loan balance transfer,old car loan,Manchester United,recurring deposit,Sapphiro,business loan,new car loan,loan against securities,money multiplier FD,Emaralde,Insta PL,loan against property,Flexi cash,Tax saving FD,RubyX,Fixed deposit,Insta home loan,education loan,vehicle insurance"
428,54,blue-collar,married,primary,no,2102,yes,no,unknown,6,may,76,1,-1,0,unknown,no,"Emaralde,Insta car loan,Insta PL,Flexi cash,Insta home loan,Sapphiro,recurring deposit,old car loan,home loan balance transfer,loan against car,RubyX,gold loan,names,Travel insurance,business loan,life insurance,Fixed deposit,Tax saving FD,FD Xtra,Pradhan mantri awas yojana,Manchester United,loan against securities,money multiplier FD,education loan,loan against property,vehicle insurance,new car loan"
429,38,technician,single,tertiary,no,4325,yes,no,unknown,6,may,87,1,-1,0,unknown,no,"Insta PL,Sapphiro,old car loan,Pradhan mantri awas yojana,business loan,loan against securities,vehicle insurance,Fixed deposit,life insurance,loan against property,Manchester United,names,Insta home loan,money multiplier FD,loan against car,home loan balance transfer,RubyX,Travel insurance,Emaralde,recurring deposit,Flexi cash,new car loan,education loan,Tax saving FD,gold loan,Insta car loan,FD Xtra"
430,40,blue-collar,married,secondary,no,217,yes,no,unknown,6,may,195,1,-1,0,unknown,no,"Manchester United,FD Xtra,life insurance,Fixed deposit,old car loan,RubyX,home loan balance transfer,loan against car,vehicle insurance,Insta home loan,Sapphiro,loan against property,education loan,business loan,new car loan,money multiplier FD,Tax saving FD,Travel insurance,names,gold loan,recurring deposit,Insta PL,Emaralde,Insta car loan,Flexi cash,Pradhan mantri awas yojana,loan against securities"
431,55,admin.,married,secondary,no,131,yes,no,unknown,6,may,744,1,-1,0,unknown,no,"old car loan,Emaralde,Sapphiro,new car loan,loan against securities,Pradhan mantri awas yojana,names,money multiplier FD,Insta PL,Manchester United,Flexi cash,recurring deposit,Insta home loan,education loan,Insta car loan,Fixed deposit,Travel insurance,FD Xtra,home loan balance transfer,business loan,life insurance,gold loan,loan against car,Tax saving FD,vehicle insurance,RubyX,loan against property"
432,42,management,married,tertiary,no,1680,yes,no,unknown,6,may,765,1,-1,0,unknown,no,"Pradhan mantri awas yojana,money multiplier FD,recurring deposit,FD Xtra,business loan,old car loan,loan against securities,home loan balance transfer,RubyX,names,new car loan,Flexi cash,loan against property,Insta home loan,life insurance,Sapphiro,Tax saving FD,Manchester United,gold loan,Insta PL,vehicle insurance,loan against car,Travel insurance,Emaralde,Insta car loan,education loan,Fixed deposit"
433,39,blue-collar,married,secondary,no,0,yes,no,unknown,6,may,262,1,-1,0,unknown,no,"Insta car loan,life insurance,Fixed deposit,home loan balance transfer,money multiplier FD,vehicle insurance,loan against car,Insta PL,Flexi cash,new car loan,business loan,loan against securities,FD Xtra,gold loan,education loan,names,Travel insurance,Pradhan mantri awas yojana,Tax saving FD,loan against property,RubyX,recurring deposit,Insta home loan,old car loan,Manchester United,Sapphiro,Emaralde"
434,40,blue-collar,married,primary,no,46,yes,no,unknown,6,may,119,1,-1,0,unknown,no,"names,Insta home loan,education loan,money multiplier FD,Pradhan mantri awas yojana,RubyX,FD Xtra,Fixed deposit,Sapphiro,Emaralde,life insurance,loan against car,Flexi cash,old car loan,gold loan,business loan,loan against property,new car loan,Insta car loan,recurring deposit,Insta PL,Manchester United,Travel insurance,Tax saving FD,vehicle insurance,loan against securities,home loan balance transfer"
435,32,blue-collar,married,secondary,no,320,yes,no,unknown,6,may,198,2,-1,0,unknown,no,"Emaralde,Insta car loan,Manchester United,Insta home loan,home loan balance transfer,gold loan,life insurance,new car loan,Flexi cash,Pradhan mantri awas yojana,loan against car,business loan,recurring deposit,loan against securities,FD Xtra,Travel insurance,old car loan,loan against property,names,vehicle insurance,money multiplier FD,Fixed deposit,RubyX,education loan,Sapphiro,Tax saving FD,Insta PL"
436,55,admin.,married,secondary,no,183,yes,no,unknown,6,may,150,1,-1,0,unknown,no,"Sapphiro,Insta home loan,RubyX,Fixed deposit,loan against securities,Manchester United,home loan balance transfer,Emaralde,Insta PL,vehicle insurance,Insta car loan,life insurance,loan against property,education loan,loan against car,gold loan,Pradhan mantri awas yojana,Travel insurance,old car loan,names,FD Xtra,recurring deposit,money multiplier FD,new car loan,business loan,Flexi cash,Tax saving FD"
437,45,blue-collar,married,secondary,no,39,no,no,unknown,6,may,241,1,-1,0,unknown,no,"home loan balance transfer,Sapphiro,Travel insurance,loan against securities,names,Insta PL,Emaralde,recurring deposit,Pradhan mantri awas yojana,FD Xtra,Fixed deposit,education loan,Insta home loan,RubyX,Flexi cash,loan against property,Manchester United,new car loan,old car loan,business loan,gold loan,life insurance,Insta car loan,vehicle insurance,Tax saving FD,loan against car,money multiplier FD"
438,35,management,single,tertiary,no,560,yes,no,unknown,6,may,181,1,-1,0,unknown,no,"business loan,Insta home loan,Manchester United,Sapphiro,loan against property,Insta PL,education loan,Travel insurance,loan against car,Pradhan mantri awas yojana,recurring deposit,FD Xtra,Fixed deposit,Tax saving FD,old car loan,vehicle insurance,life insurance,home loan balance transfer,Flexi cash,new car loan,Insta car loan,Emaralde,RubyX,loan against securities,names,gold loan,money multiplier FD"
439,58,technician,divorced,secondary,no,469,no,no,unknown,6,may,196,1,-1,0,unknown,no,"loan against property,Insta car loan,Manchester United,life insurance,RubyX,Travel insurance,Sapphiro,Flexi cash,Insta home loan,Fixed deposit,Tax saving FD,gold loan,home loan balance transfer,names,loan against car,Pradhan mantri awas yojana,loan against securities,new car loan,FD Xtra,Emaralde,vehicle insurance,education loan,business loan,old car loan,money multiplier FD,recurring deposit,Insta PL"
440,35,admin.,married,secondary,no,530,yes,no,unknown,6,may,149,1,-1,0,unknown,no,"names,Insta car loan,Travel insurance,new car loan,Insta PL,gold loan,education loan,loan against car,vehicle insurance,loan against property,Emaralde,loan against securities,Insta home loan,home loan balance transfer,RubyX,life insurance,business loan,Manchester United,recurring deposit,Fixed deposit,money multiplier FD,Flexi cash,Pradhan mantri awas yojana,Tax saving FD,old car loan,Sapphiro,FD Xtra"
441,49,services,married,primary,no,61,yes,no,unknown,6,may,246,1,-1,0,unknown,no,"Travel insurance,loan against property,Pradhan mantri awas yojana,loan against securities,recurring deposit,Insta PL,loan against car,money multiplier FD,new car loan,life insurance,Insta home loan,education loan,home loan balance transfer,Insta car loan,Sapphiro,Manchester United,Emaralde,FD Xtra,RubyX,Flexi cash,old car loan,Fixed deposit,names,business loan,Tax saving FD,vehicle insurance,gold loan"
442,34,technician,single,tertiary,no,242,yes,no,unknown,6,may,112,1,-1,0,unknown,no,"Sapphiro,Manchester United,Insta PL,recurring deposit,loan against car,education loan,RubyX,home loan balance transfer,loan against property,Fixed deposit,life insurance,Tax saving FD,vehicle insurance,Insta home loan,loan against securities,Travel insurance,Pradhan mantri awas yojana,FD Xtra,Flexi cash,money multiplier FD,gold loan,old car loan,business loan,Insta car loan,Emaralde,new car loan,names"
443,36,blue-collar,married,secondary,no,139,yes,no,unknown,6,may,309,2,-1,0,unknown,no,"home loan balance transfer,RubyX,Sapphiro,Pradhan mantri awas yojana,Travel insurance,loan against securities,names,FD Xtra,life insurance,education loan,vehicle insurance,recurring deposit,Flexi cash,gold loan,Manchester United,Fixed deposit,new car loan,loan against car,Insta car loan,business loan,Tax saving FD,money multiplier FD,Insta home loan,Insta PL,Emaralde,old car loan,loan against property"
444,24,self-employed,single,secondary,no,0,yes,no,unknown,6,may,278,1,-1,0,unknown,no,"names,RubyX,Insta home loan,home loan balance transfer,Tax saving FD,Emaralde,Insta PL,life insurance,business loan,loan against securities,Insta car loan,loan against property,recurring deposit,gold loan,loan against car,Fixed deposit,new car loan,old car loan,vehicle insurance,Manchester United,education loan,money multiplier FD,Flexi cash,Travel insurance,FD Xtra,Pradhan mantri awas yojana,Sapphiro"
445,34,technician,married,secondary,no,367,yes,no,unknown,6,may,140,1,-1,0,unknown,no,"life insurance,Fixed deposit,old car loan,gold loan,Emaralde,loan against securities,loan against property,Pradhan mantri awas yojana,Insta home loan,Manchester United,Tax saving FD,recurring deposit,new car loan,education loan,Insta car loan,RubyX,Insta PL,loan against car,money multiplier FD,FD Xtra,Sapphiro,vehicle insurance,Travel insurance,business loan,Flexi cash,names,home loan balance transfer"
446,51,admin.,divorced,secondary,no,228,yes,no,unknown,6,may,136,1,-1,0,unknown,no,"education loan,loan against securities,names,home loan balance transfer,Tax saving FD,FD Xtra,Insta car loan,loan against car,Insta PL,Emaralde,life insurance,recurring deposit,Manchester United,loan against property,Pradhan mantri awas yojana,Flexi cash,new car loan,Travel insurance,RubyX,gold loan,Sapphiro,vehicle insurance,Insta home loan,business loan,old car loan,money multiplier FD,Fixed deposit"
447,39,technician,single,unknown,no,45248,yes,no,unknown,6,may,1623,1,-1,0,unknown,yes,"Travel insurance,Insta home loan,Tax saving FD,loan against car,Emaralde,recurring deposit,old car loan,home loan balance transfer,education loan,loan against property,Manchester United,money multiplier FD,gold loan,life insurance,vehicle insurance,loan against securities,Pradhan mantri awas yojana,Insta car loan,new car loan,Insta PL,Sapphiro,RubyX,Flexi cash,Fixed deposit,names,FD Xtra,business loan"
448,50,self-employed,married,unknown,no,-84,yes,no,unknown,6,may,101,1,-1,0,unknown,no,"vehicle insurance,Manchester United,Emaralde,new car loan,Insta PL,Pradhan mantri awas yojana,Sapphiro,home loan balance transfer,Flexi cash,education loan,money multiplier FD,Insta home loan,loan against property,life insurance,recurring deposit,names,FD Xtra,loan against securities,business loan,Travel insurance,loan against car,Insta car loan,RubyX,old car loan,gold loan,Fixed deposit,Tax saving FD"
449,32,services,single,secondary,no,310,yes,no,unknown,6,may,144,1,-1,0,unknown,no,"life insurance,Emaralde,FD Xtra,loan against car,loan against property,home loan balance transfer,Tax saving FD,Pradhan mantri awas yojana,gold loan,Flexi cash,Insta car loan,RubyX,Travel insurance,education loan,vehicle insurance,Insta home loan,old car loan,new car loan,Manchester United,Sapphiro,names,money multiplier FD,loan against securities,business loan,Insta PL,recurring deposit,Fixed deposit"
450,42,blue-collar,married,unknown,no,132,yes,no,unknown,6,may,238,1,-1,0,unknown,no,"FD Xtra,home loan balance transfer,loan against car,Fixed deposit,business loan,loan against property,Insta PL,Travel insurance,Flexi cash,life insurance,RubyX,Tax saving FD,vehicle insurance,recurring deposit,gold loan,Insta car loan,new car loan,loan against securities,names,Sapphiro,money multiplier FD,old car loan,education loan,Manchester United,Pradhan mantri awas yojana,Insta home loan,Emaralde"
451,50,technician,married,secondary,no,797,yes,no,unknown,6,may,354,1,-1,0,unknown,no,"business loan,vehicle insurance,Insta home loan,Fixed deposit,Emaralde,Travel insurance,gold loan,life insurance,Manchester United,money multiplier FD,Insta PL,new car loan,old car loan,education loan,names,Flexi cash,loan against car,Sapphiro,recurring deposit,FD Xtra,Tax saving FD,RubyX,Pradhan mantri awas yojana,home loan balance transfer,loan against property,Insta car loan,loan against securities"
452,40,services,married,secondary,no,71,no,no,unknown,6,may,79,1,-1,0,unknown,no,"loan against property,home loan balance transfer,old car loan,Emaralde,education loan,Tax saving FD,recurring deposit,Insta home loan,Travel insurance,new car loan,vehicle insurance,Fixed deposit,Flexi cash,life insurance,names,money multiplier FD,Sapphiro,gold loan,Manchester United,FD Xtra,business loan,Insta PL,loan against securities,loan against car,Pradhan mantri awas yojana,RubyX,Insta car loan"
453,46,management,divorced,unknown,no,2,yes,no,unknown,6,may,187,1,-1,0,unknown,no,"life insurance,Tax saving FD,education loan,Flexi cash,gold loan,Manchester United,Sapphiro,loan against car,new car loan,Insta home loan,Pradhan mantri awas yojana,old car loan,loan against securities,home loan balance transfer,Emaralde,RubyX,business loan,money multiplier FD,Fixed deposit,FD Xtra,names,recurring deposit,Insta PL,Insta car loan,Travel insurance,loan against property,vehicle insurance"
454,37,management,married,tertiary,no,231,yes,yes,unknown,6,may,451,2,-1,0,unknown,no,"education loan,Insta car loan,old car loan,RubyX,Tax saving FD,life insurance,Emaralde,Sapphiro,Insta PL,new car loan,loan against securities,loan against property,vehicle insurance,recurring deposit,Fixed deposit,business loan,home loan balance transfer,Manchester United,loan against car,money multiplier FD,Flexi cash,Pradhan mantri awas yojana,Travel insurance,Insta home loan,gold loan,names,FD Xtra"
455,34,blue-collar,married,secondary,no,270,yes,yes,unknown,6,may,159,1,-1,0,unknown,no,"loan against property,gold loan,Travel insurance,recurring deposit,money multiplier FD,Insta home loan,Sapphiro,home loan balance transfer,Emaralde,education loan,loan against securities,Pradhan mantri awas yojana,RubyX,Insta PL,Flexi cash,old car loan,business loan,Manchester United,loan against car,life insurance,Fixed deposit,names,new car loan,Insta car loan,FD Xtra,Tax saving FD,vehicle insurance"
456,44,blue-collar,married,secondary,no,274,yes,yes,unknown,6,may,409,1,-1,0,unknown,no,"vehicle insurance,Insta home loan,Travel insurance,business loan,gold loan,home loan balance transfer,loan against securities,RubyX,education loan,loan against property,Emaralde,names,money multiplier FD,Manchester United,loan against car,Flexi cash,Sapphiro,recurring deposit,old car loan,Fixed deposit,FD Xtra,Insta PL,new car loan,Tax saving FD,Pradhan mantri awas yojana,Insta car loan,life insurance"
457,40,admin.,single,secondary,no,-109,yes,yes,unknown,6,may,170,1,-1,0,unknown,no,"new car loan,Insta car loan,Sapphiro,loan against securities,vehicle insurance,Insta PL,FD Xtra,Fixed deposit,Manchester United,Insta home loan,money multiplier FD,Tax saving FD,education loan,gold loan,RubyX,Pradhan mantri awas yojana,home loan balance transfer,business loan,Travel insurance,Emaralde,loan against car,recurring deposit,loan against property,old car loan,Flexi cash,names,life insurance"
